TestID,RunGroup,CandidateStatus,StartLot,BigRatio,SmallRatio,CloseBigOnSmall,RemainBigOnSmall,CloseFarShare,ReserveShare,SmallReserveShare,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,GeometryMode,ATRPeriod,ATRTimeframe,ATRInitialMultiplier,ATRBigStartMultiplier,ATRStepMultiplier,ATRFarMultiplier,MaxHarvestLevels,MaxReverseCycles,MinProjectedReserveCoverage,MaxSpreadPoints,MaxMarginPercent,MaxDrawdownPercent,MaxManagedPositions,FullCycleCompleted,BigLevelsUsed,BigPositionsOpened,SmallPositionsOpened,FarPositionsOpened,MaxBigLevel,RecoveryPL,ReserveCoverage,RemainingFarLot,MaxFarLot,MaxBigLot,MaxSmallLot,MaxOpenPositions,DrawdownProxy,MarginProxy,CycleDurationBarsProxy,FinalState,EndReason,Score,Rank
403,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,31.84384114,1.67612457,0.1,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,416161.6731104,312
404,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.29613451,1.01847893,0.16,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520727.3732241,73
405,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.29613451,1.01847893,0.16,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520727.3732241,74
406,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,14.45684313,1.34106113,0.09,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,416620.2714103,304
407,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,17.9375564,1.45507856,0.08,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417512.087258,274
408,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,17.9375564,1.45507856,0.08,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417512.087258,275
409,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.49863073,1.23031961,0.18,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519455.3185263,141
410,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,102
411,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,103
412,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,4.3642685,1.06462355,0.16,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520841.126874,59
413,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,31
414,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,32
415,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.79014782,1.49870242,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417602.4251022,228
416,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,248
417,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,249
418,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.49863073,1.23031961,0.18,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519455.3185263,142
419,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,104
420,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,105
421,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,4.3642685,1.06462355,0.16,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520841.126874,60
422,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,33
423,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,34
424,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.79014782,1.49870242,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417602.4251022,229
425,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,250
426,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,251
427,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.75,0.25,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,6.57573691,1.07789575,0.2,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,517609.8776581,186
428,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,10.47065913,1.12570925,0.19,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,518472.7336303,171
429,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,10.47065913,1.12570925,0.19,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,518472.7336303,172
430,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,31.84384114,1.67612457,0.1,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,416161.6731104,313
431,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.29613451,1.01847893,0.16,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520727.3732241,75
432,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.29613451,1.01847893,0.16,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520727.3732241,76
433,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,14.45684313,1.34106113,0.09,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,416620.2714103,305
434,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,17.9375564,1.45507856,0.08,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417512.087258,276
435,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,17.9375564,1.45507856,0.08,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417512.087258,277
436,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.25417954,1.2271021,0.18,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519391.2652594,152
437,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,20.74847343,1.27840951,0.17,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520251.8619033,118
438,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,20.74847343,1.27840951,0.17,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520251.8619033,119
439,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.91695907,1.12504504,0.15,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521646.8645247,45
440,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.95746556,1.19483094,0.14,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522522.1625396,5
441,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.95746556,1.19483094,0.14,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522522.1625396,6
442,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.99793133,1.50421713,0.08,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417547.2602923,265
443,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.19217045,1.67244448,0.07,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418473.3163585,203
444,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.19217045,1.67244448,0.07,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418473.3163585,204
445,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.25417954,1.2271021,0.18,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519391.2652594,153
446,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,20.74847343,1.27840951,0.17,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520251.8619033,120
447,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,20.74847343,1.27840951,0.17,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520251.8619033,121
448,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.91695907,1.12504504,0.15,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521646.8645247,46
449,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.95746556,1.19483094,0.14,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522522.1625396,7
450,ROUND2_TOP20_150,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.95746556,1.19483094,0.14,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522522.1625396,8
451,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.49863073,1.23031961,0.18,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519455.3185263,143
452,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,106
453,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,107
454,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,4.3642685,1.06462355,0.16,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520841.126874,61
455,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,35
456,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,36
457,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.79014782,1.49870242,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417602.4251022,230
458,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,252
459,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,253
460,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.49863073,1.23031961,0.18,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519455.3185263,144
461,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,108
462,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.77381035,1.2921678,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520328.9944175,109
463,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,4.3642685,1.06462355,0.16,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520841.126874,62
