RunID,Category,StartLot,BigRatio,SmallRatio,CloseBigOnSmall,RemainBigOnSmall,CloseFarShare,ReserveShare,SmallReserveShare,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,MaxHarvestLevels,MaxReverseCycles,MaxSpreadPoints,MaxMarginPercent,MaxDrawdownPercent,RecoveryPL_Mean,RecoveryPL_Min,RecoveryPL_Max,MaxDD_Mean,MaxDD_Max,MaxMarginUsed,StopMaxLevelsCount,ClosedProfitCount,ClosedRecoveryLossCount,CompressionRatio,NewBigToOldFarRatio,Score,Verdict
6634,CANDIDATE,0.1,1.1,0.3,0.4,0.6,0.1,0.9,0.07,200,70,75,300,9,5,30,70,25,2.1,-8.21,15.1,5.75,10.04,250.0,0,5,2,1.0,1.0,-899.635,REJECTED_RECOVERY_LOSS
16783,CANDIDATE,0.1,1.25,0.2,0.4,0.6,0.15,0.85,0.07,70,150,100,200,9,3,30,50,20,3.92,-18.89,21.03,10.39,18.89,250.0,0,5,2,0.8333,1.0,-913.03,REJECTED_RECOVERY_LOSS
22645,CANDIDATE,0.1,1.2,0.35,0.45,0.55,0.2,0.8,0.07,150,70,100,300,10,5,30,60,20,0.94,-5.23,4.12,4.4,7.06,270.0,0,5,2,1.0,1.0,-915.915,REJECTED_RECOVERY_LOSS
18180,CANDIDATE,0.5,1.2,0.35,0.4,0.6,0.1,0.9,0.0,150,150,100,250,10,5,30,70,30,21.49,-65.48,82.44,33.39,65.48,1310.0,0,6,1,0.7368,0.9091,-918.375,REJECTED_RECOVERY_LOSS
20516,CANDIDATE,0.05,1.12,0.35,0.5,0.5,0.2,0.8,0.1,150,200,100,300,5,7,30,50,20,0.18,-3.14,1.69,0.31,0.73,140.0,1,6,1,1.0,1.0,-920.075,REJECTED_STOP_MAX_LEVELS
4470,CANDIDATE,0.1,1.18,0.3,0.35,0.65,0.25,0.75,0.07,100,150,100,150,7,3,30,60,20,2.32,-13.34,12.16,7.07,13.34,260.0,0,5,2,0.8333,1.0,-924.17,REJECTED_RECOVERY_LOSS
15550,CANDIDATE,0.5,1.15,0.35,0.3,0.7,0.25,0.75,0.05,150,200,75,300,9,5,30,60,30,15.63,-56.79,60.46,24.95,56.79,1270.0,0,6,1,0.8235,0.9524,-926.57,REJECTED_RECOVERY_LOSS
7323,CANDIDATE,0.1,1.1,0.3,0.35,0.65,0.1,0.9,0.03,100,150,75,150,10,3,30,50,30,2.39,-11.74,14.67,6.94,11.74,250.0,0,5,2,0.8333,1.0,-932.065,REJECTED_RECOVERY_LOSS
10212,CANDIDATE,0.05,1.1,0.35,0.3,0.7,0.3,0.7,0.1,200,150,50,200,10,3,30,50,15,1.03,-1.49,2.3,0.74,1.49,140.0,0,4,3,0.8,0.8,-954.215,REJECTED_RECOVERY_LOSS
19297,CANDIDATE,0.1,1.1,0.2,0.3,0.7,0.1,0.9,0.1,100,200,100,150,6,3,40,70,25,3.3,-21.4,15.06,11.56,21.4,240.0,0,5,2,0.8571,1.0,-956.105,REJECTED_RECOVERY_LOSS
11538,CANDIDATE,0.1,1.12,0.3,0.3,0.7,0.15,0.85,0.03,70,100,50,250,8,5,30,50,15,1.43,-11.91,13.94,5.92,11.91,250.0,0,5,2,0.8333,1.0,-957.165,REJECTED_RECOVERY_LOSS
2879,CANDIDATE,0.05,1.18,0.25,0.4,0.6,0.15,0.85,0.03,100,200,75,150,10,5,30,50,15,0.23,-6.21,5.25,3.97,7.4,130.0,0,5,2,1.0,1.0,-959.125,REJECTED_RECOVERY_LOSS
15925,CANDIDATE,0.1,1.2,0.15,0.35,0.65,0.2,0.8,0.07,200,200,100,150,9,3,40,60,15,4.08,-26.35,15.26,13.32,26.35,240.0,0,5,2,1.0,1.0,-965.065,REJECTED_RECOVERY_LOSS
7370,CANDIDATE,0.1,1.12,0.2,0.35,0.65,0.15,0.85,0.07,200,150,100,100,9,5,30,50,15,2.32,-17.78,10.33,8.97,17.78,240.0,0,5,2,1.0,1.0,-966.97,REJECTED_RECOVERY_LOSS
12327,CANDIDATE,0.1,1.1,0.25,0.3,0.7,0.2,0.8,0.05,150,150,100,200,10,3,30,60,30,1.69,-15.13,11.77,8.14,15.13,240.0,0,5,2,0.8571,1.0,-968.725,REJECTED_RECOVERY_LOSS
963,CANDIDATE,0.5,1.1,0.35,0.3,0.7,0.1,0.9,0.1,200,70,75,300,9,5,30,70,30,11.81,-56.59,64.36,26.55,56.59,1250.0,0,6,1,0.8125,0.875,-969.845,REJECTED_RECOVERY_LOSS
13740,CANDIDATE,0.1,1.1,0.15,0.3,0.7,0.1,0.9,0.1,150,200,100,100,5,7,40,60,20,3.5,-29.7,19.54,11.82,25.14,230.0,1,6,1,0.8333,1.0,-972.22,REJECTED_STOP_MAX_LEVELS
1880,CANDIDATE,0.5,1.18,0.35,0.4,0.6,0.2,0.8,0.05,70,200,100,250,8,7,30,60,30,16.49,-66.49,75.6,32.96,66.49,1300.0,0,6,1,0.8,1.0,-980.5,REJECTED_RECOVERY_LOSS
1761,CANDIDATE,0.01,1.15,0.25,0.45,0.55,0.2,0.8,0.03,150,100,25,250,10,7,30,70,25,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
1810,CANDIDATE,0.01,1.2,0.35,0.45,0.55,0.2,0.8,0.05,150,70,50,250,10,10,30,60,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
2779,CANDIDATE,0.01,1.15,0.2,0.45,0.55,0.3,0.7,0.0,100,150,50,250,10,7,30,50,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
2808,CANDIDATE,0.01,1.1,0.3,0.3,0.7,0.4,0.6,0.1,200,150,25,250,10,10,30,70,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
3053,CANDIDATE,0.01,1.25,0.3,0.4,0.6,0.1,0.9,0.07,70,200,75,250,10,7,30,70,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
3824,CANDIDATE,0.01,1.18,0.25,0.45,0.55,0.15,0.85,0.05,70,70,75,250,10,10,30,70,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
4076,CANDIDATE,0.01,1.2,0.3,0.45,0.55,0.4,0.6,0.1,200,150,50,250,10,5,30,50,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
4754,CANDIDATE,0.01,1.1,0.25,0.4,0.6,0.4,0.6,0.0,100,100,25,250,10,5,30,60,25,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
5932,CANDIDATE,0.01,1.12,0.3,0.5,0.5,0.3,0.7,0.1,150,150,100,250,10,10,30,70,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
7188,CANDIDATE,0.01,1.15,0.35,0.35,0.65,0.2,0.8,0.1,70,70,50,250,10,7,30,50,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
7802,CANDIDATE,0.01,1.1,0.25,0.45,0.55,0.1,0.9,0.0,200,100,100,250,10,10,30,70,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
8248,CANDIDATE,0.01,1.12,0.2,0.4,0.6,0.25,0.75,0.1,70,200,50,250,10,10,30,70,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
9090,CANDIDATE,0.01,1.15,0.3,0.5,0.5,0.4,0.6,0.05,200,70,75,250,10,10,30,60,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
9262,CANDIDATE,0.01,1.15,0.15,0.4,0.6,0.1,0.9,0.03,70,70,75,250,10,7,30,60,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
9580,CANDIDATE,0.01,1.1,0.3,0.4,0.6,0.2,0.8,0.1,70,200,50,250,10,7,30,70,15,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
9659,CANDIDATE,0.01,1.1,0.15,0.3,0.7,0.25,0.75,0.07,150,150,75,250,10,10,30,50,25,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
11371,CANDIDATE,0.01,1.15,0.25,0.5,0.5,0.4,0.6,0.1,150,150,25,250,10,10,30,70,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
11516,CANDIDATE,0.01,1.05,0.15,0.35,0.65,0.25,0.75,0.05,70,150,75,250,10,10,30,70,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
12186,CANDIDATE,0.01,1.15,0.35,0.45,0.55,0.15,0.85,0.1,100,200,100,250,10,10,30,60,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
13384,CANDIDATE,0.01,1.05,0.3,0.4,0.6,0.3,0.7,0.05,150,100,50,250,10,10,30,50,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
15759,CANDIDATE,0.01,1.25,0.15,0.45,0.55,0.15,0.85,0.1,70,100,50,250,10,7,30,50,25,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
16012,CANDIDATE,0.01,1.15,0.2,0.35,0.65,0.25,0.75,0.07,150,100,100,250,10,5,30,70,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
16747,CANDIDATE,0.01,1.12,0.15,0.3,0.7,0.3,0.7,0.05,70,100,100,250,10,10,30,60,15,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
16905,CANDIDATE,0.01,1.15,0.35,0.5,0.5,0.2,0.8,0.03,150,70,100,250,10,5,30,60,25,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
16984,CANDIDATE,0.01,1.15,0.25,0.45,0.55,0.25,0.75,0.1,150,150,75,250,10,7,30,50,15,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
19288,CANDIDATE,0.01,1.25,0.35,0.4,0.6,0.2,0.8,0.07,100,70,25,250,10,5,30,60,25,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
19580,CANDIDATE,0.01,1.15,0.3,0.3,0.7,0.2,0.8,0.0,100,100,100,250,10,10,30,60,25,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
23797,CANDIDATE,0.01,1.18,0.3,0.35,0.65,0.3,0.7,0.1,100,70,25,250,10,5,30,60,30,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
23800,CANDIDATE,0.01,1.25,0.3,0.45,0.55,0.4,0.6,0.0,150,200,100,250,10,7,30,50,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
24645,CANDIDATE,0.01,1.2,0.35,0.4,0.6,0.25,0.75,0.07,70,100,50,250,10,10,30,50,20,-0.62,-8.97,1.51,1.28,6.4,30.0,1,6,1,1.0,1.0,-981.765,REJECTED_STOP_MAX_LEVELS
21162,CANDIDATE,0.1,1.15,0.3,0.35,0.65,0.15,0.85,0.03,100,150,100,150,8,3,40,50,15,2.12,-17.27,14.27,9.64,17.27,250.0,0,5,2,0.8333,1.0,-986.42,REJECTED_RECOVERY_LOSS
14487,CANDIDATE,0.1,1.18,0.35,0.45,0.55,0.15,0.85,0.07,150,70,100,300,9,5,40,50,25,1.39,-10.72,18.99,8.4,12.36,270.0,0,5,2,1.0,1.0,-986.89,REJECTED_RECOVERY_LOSS
6455,CANDIDATE,0.1,1.2,0.3,0.35,0.65,0.1,0.9,0.0,100,100,75,100,7,3,30,60,20,1.8,-15.63,12.61,8.38,15.63,260.0,0,5,2,0.875,1.0,-987.11,REJECTED_RECOVERY_LOSS
465,CANDIDATE,0.01,1.05,0.3,0.5,0.5,0.25,0.75,0.07,150,150,25,300,8,5,30,50,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
1261,CANDIDATE,0.01,1.25,0.25,0.45,0.55,0.3,0.7,0.0,150,200,100,300,8,10,30,50,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
1534,CANDIDATE,0.01,1.25,0.25,0.45,0.55,0.15,0.85,0.07,150,100,50,300,8,5,30,70,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
1781,CANDIDATE,0.01,1.25,0.25,0.5,0.5,0.25,0.75,0.0,150,150,100,300,8,7,30,60,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
2076,CANDIDATE,0.01,1.15,0.2,0.35,0.65,0.4,0.6,0.0,150,200,50,300,8,5,30,50,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
2966,CANDIDATE,0.01,1.05,0.2,0.4,0.6,0.3,0.7,0.05,70,70,75,300,8,10,30,60,25,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
5859,CANDIDATE,0.01,1.2,0.35,0.4,0.6,0.25,0.75,0.07,200,200,75,300,8,7,30,60,25,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
6610,CANDIDATE,0.01,1.1,0.2,0.35,0.65,0.15,0.85,0.0,150,150,25,300,8,3,30,50,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
6701,CANDIDATE,0.01,1.05,0.3,0.4,0.6,0.1,0.9,0.1,70,150,50,300,8,3,30,60,30,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
7425,CANDIDATE,0.01,1.05,0.25,0.45,0.55,0.25,0.75,0.05,100,70,50,300,8,5,30,50,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
7751,CANDIDATE,0.01,1.1,0.3,0.35,0.65,0.4,0.6,0.07,70,150,100,300,8,10,30,50,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
8549,CANDIDATE,0.01,1.18,0.25,0.45,0.55,0.3,0.7,0.07,70,70,100,300,8,5,30,50,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
8978,CANDIDATE,0.01,1.05,0.35,0.4,0.6,0.2,0.8,0.03,150,70,25,300,8,7,30,50,30,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
9286,CANDIDATE,0.01,1.12,0.15,0.45,0.55,0.4,0.6,0.0,150,70,75,300,8,7,30,70,25,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
11351,CANDIDATE,0.01,1.12,0.35,0.5,0.5,0.1,0.9,0.03,150,150,50,300,8,3,30,70,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
11395,CANDIDATE,0.01,1.05,0.2,0.35,0.65,0.3,0.7,0.1,70,200,50,300,8,7,30,70,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
12041,CANDIDATE,0.01,1.2,0.35,0.4,0.6,0.15,0.85,0.0,150,70,50,300,8,5,30,70,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
12688,CANDIDATE,0.01,1.2,0.25,0.4,0.6,0.4,0.6,0.1,150,100,25,300,8,3,30,70,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
13253,CANDIDATE,0.01,1.25,0.2,0.5,0.5,0.2,0.8,0.0,200,70,75,300,8,10,30,50,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
15168,CANDIDATE,0.01,1.05,0.25,0.4,0.6,0.3,0.7,0.07,150,150,25,300,8,7,30,50,30,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
15235,CANDIDATE,0.01,1.05,0.25,0.4,0.6,0.25,0.75,0.05,150,200,100,300,8,5,30,60,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
15964,CANDIDATE,0.01,1.15,0.2,0.3,0.7,0.25,0.75,0.07,100,70,75,300,8,5,30,60,30,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
16862,CANDIDATE,0.01,1.15,0.25,0.45,0.55,0.4,0.6,0.03,100,100,25,300,8,3,30,50,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
16961,CANDIDATE,0.01,1.15,0.15,0.4,0.6,0.25,0.75,0.0,70,70,25,300,8,3,30,60,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
17522,CANDIDATE,0.01,1.2,0.35,0.45,0.55,0.4,0.6,0.1,100,100,25,300,8,5,30,60,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
17687,CANDIDATE,0.01,1.1,0.25,0.5,0.5,0.4,0.6,0.0,100,200,50,300,8,3,30,70,30,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
17795,CANDIDATE,0.01,1.18,0.3,0.3,0.7,0.1,0.9,0.1,100,100,50,300,8,7,30,50,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
17854,CANDIDATE,0.01,1.12,0.25,0.4,0.6,0.3,0.7,0.03,200,70,100,300,8,3,30,60,25,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
19757,CANDIDATE,0.01,1.12,0.35,0.3,0.7,0.3,0.7,0.0,70,200,75,300,8,5,30,60,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
20537,CANDIDATE,0.01,1.18,0.15,0.4,0.6,0.1,0.9,0.05,150,70,75,300,8,5,30,60,15,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
22652,CANDIDATE,0.01,1.25,0.35,0.4,0.6,0.3,0.7,0.05,200,200,50,300,8,7,30,60,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
23330,CANDIDATE,0.01,1.12,0.2,0.45,0.55,0.1,0.9,0.05,70,70,100,300,8,10,30,60,25,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
23796,CANDIDATE,0.01,1.18,0.35,0.4,0.6,0.3,0.7,0.1,70,200,25,300,8,7,30,50,25,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
23883,CANDIDATE,0.01,1.12,0.3,0.35,0.65,0.15,0.85,0.05,150,150,25,300,8,7,30,70,30,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
24091,CANDIDATE,0.01,1.18,0.3,0.3,0.7,0.25,0.75,0.05,100,70,50,300,8,5,30,50,20,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
24743,CANDIDATE,0.01,1.15,0.35,0.45,0.55,0.4,0.6,0.05,200,150,100,300,8,5,30,60,25,-0.65,-8.14,2.0,1.01,5.12,30.0,1,6,1,1.0,1.0,-987.725,REJECTED_STOP_MAX_LEVELS
10021,CANDIDATE,0.1,1.25,0.25,0.4,0.6,0.2,0.8,0.1,100,100,100,150,10,5,30,50,30,2.24,-18.47,12.74,9.34,18.47,250.0,0,5,2,1.0,1.0,-988.9,REJECTED_RECOVERY_LOSS
13220,CANDIDATE,0.1,1.15,0.25,0.35,0.65,0.1,0.9,0.03,70,200,100,300,10,5,30,60,20,1.78,-17.6,17.88,10.29,17.6,240.0,0,5,2,1.0,1.0,-989.48,REJECTED_RECOVERY_LOSS
83,CANDIDATE,0.01,1.05,0.3,0.35,0.65,0.25,0.75,0.05,200,150,25,300,9,7,30,50,15,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
658,CANDIDATE,0.01,1.05,0.25,0.3,0.7,0.1,0.9,0.1,150,100,50,300,9,5,30,70,20,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
943,CANDIDATE,0.01,1.18,0.35,0.5,0.5,0.4,0.6,0.07,150,200,75,300,9,7,30,70,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
1768,CANDIDATE,0.01,1.2,0.15,0.35,0.65,0.25,0.75,0.07,70,100,50,300,9,5,30,50,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
4580,CANDIDATE,0.01,1.12,0.25,0.35,0.65,0.2,0.8,0.0,150,150,25,300,9,7,30,50,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
4592,CANDIDATE,0.01,1.15,0.35,0.35,0.65,0.1,0.9,0.0,70,70,100,300,9,3,30,70,15,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
5084,CANDIDATE,0.01,1.1,0.25,0.4,0.6,0.1,0.9,0.05,70,100,75,300,9,7,30,70,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
5147,CANDIDATE,0.01,1.05,0.15,0.3,0.7,0.4,0.6,0.07,200,70,50,300,9,5,30,70,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
5428,CANDIDATE,0.01,1.12,0.15,0.45,0.55,0.1,0.9,0.05,70,100,25,300,9,5,30,70,30,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
5584,CANDIDATE,0.01,1.2,0.3,0.35,0.65,0.3,0.7,0.03,150,150,100,300,9,7,30,60,20,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
6482,CANDIDATE,0.01,1.15,0.15,0.45,0.55,0.2,0.8,0.1,150,200,25,300,9,3,30,50,20,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
6566,CANDIDATE,0.01,1.2,0.25,0.35,0.65,0.15,0.85,0.03,70,100,75,300,9,7,30,50,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
7244,CANDIDATE,0.01,1.12,0.2,0.35,0.65,0.1,0.9,0.07,70,150,25,300,9,10,30,70,20,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
7266,CANDIDATE,0.01,1.2,0.35,0.45,0.55,0.15,0.85,0.05,150,150,25,300,9,7,30,70,15,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
8648,CANDIDATE,0.01,1.1,0.15,0.4,0.6,0.1,0.9,0.1,100,100,75,300,9,10,30,70,30,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
10386,CANDIDATE,0.01,1.25,0.3,0.45,0.55,0.3,0.7,0.05,200,70,50,300,9,5,30,70,30,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
10438,CANDIDATE,0.01,1.12,0.15,0.4,0.6,0.4,0.6,0.0,100,70,25,300,9,7,30,70,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
10703,CANDIDATE,0.01,1.05,0.2,0.45,0.55,0.2,0.8,0.0,200,150,100,300,9,10,30,60,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
11954,CANDIDATE,0.01,1.15,0.25,0.45,0.55,0.1,0.9,0.0,70,100,50,300,9,3,30,70,25,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
12461,CANDIDATE,0.01,1.1,0.25,0.5,0.5,0.15,0.85,0.07,70,100,25,300,9,10,30,60,30,-0.74,-8.78,2.0,1.1,5.76,30.0,1,6,1,1.0,1.0,-992.43,REJECTED_STOP_MAX_LEVELS
